STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-TMIN-NORMAL,DLY-TMAX-NORMAL,MTD-PRCP-NORMAL
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100402,414,579,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100403,415,580,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100404,415,581,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100405,416,583,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100406,417,584,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100407,418,585,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100408,419,587,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100409,420,588,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100410,421,589,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100411,422,591,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100412,423,592,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100413,424,594,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100414,425,595,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100415,426,597,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100416,427,598,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100417,429,600,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100418,430,602,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100419,432,603,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100420,433,605,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100421,435,607,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100422,437,609,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100423,438,611,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100424,440,613,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100425,442,615,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100426,444,617,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100427,446,619,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100428,448,621,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100429,450,623,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100430,453,625,279
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100501,455,627,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100502,457,629,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100503,459,632,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100504,462,634,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100505,464,636,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100506,466,638,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100507,469,640,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100508,471,643,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100509,474,645,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100510,476,647,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100511,478,649,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100512,481,651,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100513,483,653,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100514,485,655,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100515,487,657,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100516,490,659,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100517,492,661,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100518,494,663,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100519,496,665,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100520,498,667,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100521,500,669,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100522,502,670,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100523,503,672,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100524,505,674,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100525,507,675,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100526,509,677,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100527,510,679,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100528,512,680,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100529,513,681,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100530,515,683,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100531,516,684,201
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100601,517,686,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100602,518,687,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100603,520,688,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100604,521,690,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100605,522,691,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100606,523,692,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100607,524,694,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100608,525,695,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100609,526,696,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100610,527,698,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100611,528,699,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100612,529,701,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100613,530,702,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100614,531,704,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100615,532,705,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100616,533,707,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100617,534,708,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100618,535,710,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100619,536,711,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100620,538,713,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100621,539,715,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100622,540,717,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100623,541,718,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100624,542,720,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100625,543,722,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100626,544,724,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100627,545,726,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100628,546,728,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100629,548,730,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100630,549,732,157
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100701,550,734,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100702,551,736,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100703,552,738,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100704,553,740,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100705,555,742,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100706,556,744,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100707,557,746,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100708,558,748,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100709,559,749,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100710,560,751,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100711,561,753,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100712,563,755,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100713,564,756,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100714,565,758,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100715,566,759,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100716,566,761,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100717,567,762,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100718,568,764,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100719,569,765,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100720,570,766,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100721,571,767,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100722,571,768,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100723,572,769,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100724,572,769,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100725,573,770,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100726,573,771,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100727,574,771,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100728,574,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100729,574,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100730,575,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100731,575,772,85
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100801,575,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100802,575,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100803,575,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100804,575,772,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100805,575,771,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100806,575,771,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100807,575,771,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100808,575,770,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100809,575,769,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100810,574,769,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100811,574,768,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100812,574,767,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100813,573,767,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100814,573,766,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100815,572,765,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100816,572,764,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100817,571,763,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100818,571,762,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100819,570,761,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100820,569,760,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100821,568,759,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100822,568,757,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100823,567,756,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100824,566,755,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100825,565,754,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100826,564,752,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100827,563,751,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100828,562,749,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100829,561,748,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100830,560,746,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100831,558,745,94
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100901,557,743,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100902,556,741,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100903,554,739,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100904,553,738,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100905,551,736,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100906,550,734,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100907,548,732,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100908,546,730,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100909,545,727,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100910,543,725,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100911,541,723,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100912,539,720,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100913,537,718,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100914,535,715,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100915,533,712,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100916,531,710,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100917,529,707,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100918,527,704,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100919,525,701,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100920,523,698,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100921,521,694,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100922,518,691,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100923,516,688,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100924,514,684,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100925,512,681,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100926,509,677,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100927,507,674,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100928,505,670,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100929,503,667,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20100930,500,663,130
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101001,498,659,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101002,496,656,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101003,494,652,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101004,491,648,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101005,489,644,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101006,487,641,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101007,485,637,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101008,483,633,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101009,481,630,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101010,479,626,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101011,477,622,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101012,475,619,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101013,473,615,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101014,471,612,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101015,469,608,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101016,467,605,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101017,465,602,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101018,464,598,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101019,462,595,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101020,460,592,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101021,458,589,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101022,456,586,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101023,455,583,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101024,453,580,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101025,451,577,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101026,449,574,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101027,447,572,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101028,446,569,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101029,444,566,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101030,442,564,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101031,440,561,338
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101101,438,559,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101102,436,556,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101103,434,554,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101104,432,551,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101105,430,549,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101106,428,546,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101107,426,544,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101108,424,542,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101109,422,539,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101110,419,537,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101111,417,535,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101112,415,532,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101113,412,530,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101114,410,528,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101115,408,525,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101116,405,523,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101117,403,520,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101118,400,518,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101119,398,516,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101120,396,513,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101121,393,511,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101122,391,508,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101123,388,506,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101124,386,504,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101125,384,501,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101126,381,499,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101127,379,497,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101128,377,494,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101129,375,492,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101130,373,490,598
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101201,371,488,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101202,369,486,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101203,368,483,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101204,366,481,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101205,364,479,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101206,363,478,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101207,362,476,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101208,360,474,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101209,359,472,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101210,359,471,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101211,358,470,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101212,357,468,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101213,356,467,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101214,356,466,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101215,356,465,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101216,356,464,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101217,355,464,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101218,356,463,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101219,356,463,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101220,356,462,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101221,356,462,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101222,357,462,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101223,357,462,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101224,358,462,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101225,359,463,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101226,359,463,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101227,360,463,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101228,361,464,0
GHCND:USW00024281,SEATTLE URBAN SITE WA US,5.8,47.65,-122.3,20101229,362,465,0
